entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,gopher_hole,notes,corrections
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.5,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.8,BG,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,0.9,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.3,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.7,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.8,BG,,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,1.9,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2,BRATOR,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.2,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.3,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.4,BRATOR,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.5,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.6,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.7,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.8,BRATOR,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,3,2.9,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,P,P,CALCIL,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,P,P,EROBOT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,P,P,UROLIN,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,P,P,EROCIC,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,4,U,P,P,AMSMEN,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.1,BRODIA,BRATOR,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.2,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.3,BRODIA,BG,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.4,BRODIA,BRATOR,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.5,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.6,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.7,BRATOR,BRODIA,EROBOT,BG,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.8,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,0.9,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1,BRODIA,BRATOR,EROBOT,BG,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.1,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.2,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.3,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.4,BRODIA,EROBOT,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.5,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.6,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.7,BRATOR,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.8,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,1.9,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.1,BG,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.2,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.3,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.4,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.5,BG,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.6,BRODIA,BG,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.7,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.8,BRODIA,BG,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,1,2.9,BRODIA,BRATOR,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.8,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,0.9,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.6,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.8,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,1.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.2,BRODIA,LIT,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.5,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.6,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.7,BRODIA,BG,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.8,BRATOR,BRODIA,BG,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,2,2.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.4,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.5,BRODIA,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.8,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,0.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.8,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,1.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.5,BRODIA,LIT,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.8,AMSMEN,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,5,U,3,2.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.7,AMSMEN,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.8,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,0.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.2,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.3,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.8,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,1.9,LIT,,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.7,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.8,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,1,2.9,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.1,AMSMEN,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.4,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.7,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.8,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,0.9,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1,BRODIA,BRATOR,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.1,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.2,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.4,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.5,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.6,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.7,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.8,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,1.9,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.1,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.2,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.3,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.4,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.5,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.6,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.7,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.8,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,2,2.9,AMSMEN,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0,EUCCHR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.1,EUCCHR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.2,BRATOR,BG,,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.3,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.4,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.5,BRATOR,AMSMEN,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.6,BRATOR,AMSMEN,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.7,AMSMEN,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.8,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,0.9,BRATOR,BRODIA,LIT,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,1,BRATOR,BRODIA,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,1.1,BRATOR,BG,,,,hole,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,1.2,BRODIA,BRATOR,BG,,,,,Date changed to 9th. Date was an error.
Caryn,2022-09-02,"ARP, AR",2022-03-09,I,6,U,3,1.3,BRODIA,LIT,,,,,,Date changed to 9th. Date was an error.
